timestamp,symbol,action,signal_type,current_price,entry_price,stop_loss,take_profit,confidence,risk_reward,position_pct,dp_level,institutional_score,is_master,primary_reason,supporting_factors
2025-12-08T14:19:08.648146,0.6,BEARISH,SHORT,0.0,0.0,0.0,"{'SPY': 682.291015625, 'QQQ': 622.4000244140625}"
2025-12-08T14:19:10.714280,0.6,BEARISH,SHORT,0.0,0.0,0.0,"{'SPY': 682.2899780273438, 'QQQ': 622.3699951171875}"
