timestamp,type,window,threshold,price,level,strength,volume,vol_z,trend_10,trend_20,mom_10,mom_20
2025-12-10T14:00:00,BREAKOUT,5,0.002,684.6199951171875,682.8699951171875,0.0025627132726774473,784457,4.6922569592728305,0.00012947411976020802,2.848957269886631e-05,0.002511280114715575,0.0025333222504952957
2025-12-10T14:00:00,BREAKOUT,10,0.002,684.6199951171875,682.9849853515625,0.0023939175833907803,784457,4.6922569592728305,0.00012947411976020802,2.848957269886631e-05,0.002511280114715575,0.0025333222504952957
2025-12-10T14:00:00,BREAKOUT,20,0.002,684.6199951171875,683.0798950195312,0.002254641234334988,784457,4.6922569592728305,0.00012947411976020802,2.848957269886631e-05,0.002511280114715575,0.0025333222504952957
